codigo_provincia;nombre_provincia;año;sexo;edad;poblacion;tasa_def_tot_1000hab;muertes_totales;muertes_respiratorias;proporcion_muerte_respiratoria;tasa_muerte_respiratoria_1000hab;VALOR_ICA;CATEGORIA_ICA;CONTAMINANTE;LATITUD_MEDIA;LONGITUD_MEDIA;ALTITUD_MEDIA;TIPO_AREA_MAS_FREC;ZONA_MAS_FREC
16;CUENCA;2014;hombres;35-44;3198;0.8;3;5;1.6666666666666667;1.563;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;hombres;45-54;1583;2.35;4;33;8.25;20.846;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;hombres;5-14;9540;0.1;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;hombres;55-64;2483;7.72;19;21;1.105263157894737;8.458;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;hombres;65-74;6719;17.21;116;58;0.5;8.632;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;hombres;75+;12121;138.64;1681;69;0.041046995835812;5.693;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;0-4;3967;2.15;9;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;15-24;9663;0.09;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;25-34;10425;0.08;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;35-44;2337;0.42;1;1;1.0;0.428;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;45-54;1247;1.06;1;9;9.0;7.217;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;5-14;9195;0.11;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;55-64;4249;2.75;12;16;1.3333333333333333;3.766;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;65-74;6461;7.36;48;23;0.4791666666666667;3.56;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2014;mujeres;75+;7230;112.78;815;83;0.101840490797546;11.48;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;0-4;3963;1.46;6;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;15-24;7477;0.6;4;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;25-34;5768;0.31;2;2;1.0;0.347;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;35-44;2873;1.34;4;7;1.75;2.436;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;45-54;1420;2.28;3;43;14.333333333333334;30.282;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;5-14;9368;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;55-64;2432;8.1;20;31;1.55;12.747;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;65-74;6134;18.78;115;53;0.4608695652173913;8.64;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;hombres;75+;11699;163.79;1916;70;0.0365344467640918;5.983;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;0-4;3782;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;15-24;9304;0.18;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;25-34;10866;0.16;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;35-44;2136;0.5;1;1;1.0;0.468;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;45-54;1223;1.72;2;10;5.0;8.177;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;5-14;9095;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;55-64;3314;3.04;10;20;2.0;6.035;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;65-74;6679;7.98;53;28;0.5283018867924528;4.192;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2015;mujeres;75+;9049;129.08;1168;95;0.0813356164383561;10.498;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;0-4;3841;0.65;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;15-24;8257;0.4;3;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;25-34;6321;0.38;2;1;0.5;0.158;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;35-44;2670;1.37;4;7;1.75;2.622;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;45-54;1425;3.08;4;44;11.0;30.877;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;5-14;9281;0.22;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;55-64;1473;7.04;10;29;2.9;19.688;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;65-74;6947;17.89;124;54;0.4354838709677419;7.773;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;hombres;75+;10716;143.59;1539;71;0.046133853151397;6.626;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;0-4;3665;1.34;5;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;15-24;10053;0.21;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;25-34;11463;0.26;3;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;35-44;2144;0.74;2;1;0.5;0.466;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;45-54;1246;1.32;2;8;4.0;6.421;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;5-14;8923;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;55-64;3319;3.39;11;17;1.5454545454545454;5.122;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;65-74;7620;6.35;48;23;0.4791666666666667;3.018;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2016;mujeres;75+;9116;121.74;1110;70;0.063063063063063;7.679;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;0-4;3645;3.45;13;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;15-24;9089;0.3;3;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;25-34;6987;0.57;4;1;0.25;0.143;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;35-44;2607;1.25;3;7;2.333333333333333;2.685;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;45-54;1404;2.94;4;42;10.5;29.915;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;5-14;9185;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;55-64;529;6.8;4;32;8.0;60.491;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;65-74;7050;17.55;124;59;0.4758064516129032;8.369;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;hombres;75+;10516;153.67;1616;82;0.0507425742574257;7.798;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;0-4;3562;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;15-24;9672;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;25-34;11142;0.18;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;35-44;3089;0.44;1;1;1.0;0.324;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;45-54;1292;1.58;2;9;4.5;6.966;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;5-14;8811;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;55-64;3400;2.54;9;22;2.4444444444444446;6.471;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;65-74;8559;7.72;66;27;0.4090909090909091;3.155;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2017;mujeres;75+;9195;132.38;1217;86;0.0706655710764174;9.353;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;0-4;3606;1.64;6;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;15-24;9986;0.2;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;25-34;8812;0.17;1;1;1.0;0.113;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;35-44;2584;0.86;2;6;3.0;2.322;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;45-54;1453;2.9;4;34;8.5;23.4;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;5-14;8974;0.12;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;55-64;561;6.74;4;27;6.75;48.128;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;65-74;6224;17.97;112;52;0.4642857142857143;8.355;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;hombres;75+;10334;146.96;1519;68;0.0447662936142198;6.58;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;0-4;3549;1.68;6;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;15-24;9556;0.22;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;25-34;10897;0.09;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;35-44;4015;0.56;2;1;0.5;0.249;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;45-54;1359;1.36;2;8;4.0;5.887;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;5-14;8680;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;55-64;3441;2.92;10;20;2.0;5.812;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;65-74;7622;7.12;54;26;0.4814814814814814;3.411;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2018;mujeres;75+;10265;122.34;1256;78;0.0621019108280254;7.599;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;0-4;3552;0.9;3;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;15-24;10029;0.1;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;25-34;11578;0.16;2;1;0.5;0.086;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;35-44;2635;0.59;2;6;3.0;2.277;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;45-54;1532;2.24;3;32;10.666666666666666;20.888;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;5-14;8794;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;55-64;618;8.48;5;26;5.2;42.071;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;65-74;6321;18.5;117;41;0.3504273504273504;6.486;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;hombres;75+;10209;156.69;1600;83;0.051875;8.13;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;0-4;3510;2.52;9;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;15-24;9563;0.1;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;25-34;10606;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;35-44;5025;0.33;2;1;0.5;0.199;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;45-54;1446;1.2;2;8;4.0;5.533;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;5-14;8521;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;55-64;2570;2.62;7;23;3.2857142857142856;8.949;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;65-74;8571;6.43;55;31;0.5636363636363636;3.617;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2019;mujeres;75+;11270;122.93;1385;79;0.0570397111913357;7.01;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;0-4;3460;3.4;12;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;15-24;10085;0.2;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;25-34;11437;0.78;9;1;0.1111111111111111;0.087;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;35-44;4642;1.39;6;5;0.8333333333333334;1.077;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;45-54;1743;4.0;7;30;4.285714285714286;17.212;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;5-14;8767;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;55-64;687;7.68;5;25;5.0;36.39;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;65-74;7315;23.79;174;62;0.3563218390804598;8.476;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;hombres;75+;11156;196.07;2187;60;0.027434842249657;5.378;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;0-4;3336;3.9;13;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;15-24;9692;0.1;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;25-34;10496;0.18;2;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;35-44;6025;0.34;2;1;0.5;0.166;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;45-54;1598;1.34;2;8;4.0;5.006;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;5-14;8452;0.12;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;55-64;1718;3.87;7;26;3.7142857142857135;15.134;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;65-74;8590;8.97;77;36;0.4675324675324675;4.191;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2020;mujeres;75+;14153;148.58;2103;90;0.042796005706134;6.359;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;0-4;3380;0.18;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;15-24;10057;0.29;3;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;25-34;11372;0.52;6;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;35-44;5528;1.42;8;3;0.375;0.543;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;45-54;1835;3.01;6;17;2.833333333333333;9.264;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;5-14;8721;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;55-64;767;7.5;6;18;3.0;23.468;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;65-74;6468;19.58;127;43;0.3385826771653543;6.648;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;hombres;75+;10675;155.08;1656;58;0.0350241545893719;5.433;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;0-4;3288;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;15-24;9602;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;25-34;10518;0.09;1;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;35-44;6884;0.32;2;1;0.5;0.145;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;45-54;1745;1.42;2;4;2.0;2.292;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;5-14;8405;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;55-64;747;2.9;2;17;8.5;22.758;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;65-74;8709;7.22;63;23;0.365079365079365;2.641;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2021;mujeres;75+;13670;113.37;1550;53;0.0341935483870967;3.877;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;0-4;3255;1.48;5;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;15-24;10113;0.56;6;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;25-34;11314;0.26;3;0;0.0;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;35-44;6482;0.78;5;2;0.4;0.309;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;45-54;1919;1.87;4;18;4.5;9.38;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;5-14;8638;0.0;0;0;;0.0;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;55-64;767;7.76;6;20;3.333333333333333;26.076;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;65-74;6676;18.22;122;52;0.4262295081967213;7.789;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
16;CUENCA;2022;hombres;75+;10587;158.03;1673;50;0.0298864315600717;4.723;25.1;Buena;O3;40.0619;-2.1297;948.0;SUBURBANA;RESIDENCIAL/COMERCIAL
