fecha,indicativo,nombre,provincia,altitud,prec,dir,velmedia,racha,horaracha,tmed,tmin,horatmin,tmax,horatmax,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2014-11-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,1",31,"0,8","7,2",14:30,"7,5","5,1",06:20,"9,9",13:10,96,99,Varias,85,Varias
2014-11-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",22,"0,3","4,2",14:30,"7,4","3,2",06:40,"11,6",15:20,86,99,Varias,72,15:20
2014-11-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",18,"0,6","5,0",07:00,"9,8","5,4",06:10,"14,1",15:00,89,99,Varias,73,13:20
2014-11-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",13,"0,0","6,4",05:30,"11,3","6,3",07:50,"16,3",15:10,90,99,Varias,77,13:00
2014-11-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",18,"0,3","11,1",04:10,"12,1","7,4",02:40,"16,8",14:50,93,99,Varias,76,14:20
2014-11-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",12,"0,0","8,3",11:00,"12,8","9,4",07:00,"16,3",14:50,95,99,Varias,82,14:50
2014-11-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",13,"4,2","13,9",12:40,"14,6","10,4",04:20,"18,9",11:50,53,99,Varias,49,11:30
2014-11-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,4",11,"0,0","7,8",00:10,"14,1","10,5",05:50,"17,7",15:10,89,99,Varias,67,14:30
2014-11-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,5",30,"0,0","8,6",16:30,"11,9","9,1",23:00,"14,7",14:40,99,99,Varias,88,16:40
2014-11-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,6",16,"0,3","5,0",23:40,"10,6","9,0",Varias,"12,2",14:00,99,99,Varias,98,15:00
2014-11-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,4",21,"4,7","17,2",22:10,"10,7","8,1",07:00,"13,3",14:50,82,99,Varias,74,Varias
2014-11-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"9,2",18,"4,2","20,0",08:00,"12,7","11,6",07:10,"13,8",21:50,78,85,13:30,73,Varias
2014-11-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"25,7",13,"0,0","12,2",00:50,"11,3","9,9",23:59,"12,7",00:10,96,99,Varias,79,00:00
2014-11-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,1",04,"1,4","11,1",14:20,"11,6","8,8",07:20,"14,5",12:30,94,99,Varias,85,12:40
2014-12-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,6",33,"3,1","12,2",11:00,"8,0","4,0",17:30,"12,0",00:20,93,99,Varias,87,Varias
2014-12-02,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",02,"2,5","11,7",04:30,"6,8","5,2",23:59,"8,5",12:30,97,99,Varias,91,00:00
2014-12-03,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,1",08,"2,2","10,3",09:10,"5,0","1,3",23:59,"8,7",13:20,79,99,23:30,73,10:30
2014-12-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",33,"0,0","3,6",15:50,"3,8","-0,6",07:50,"8,3",13:40,90,100,07:00,78,13:40
2014-12-05,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"8,2",32,"0,3","6,7",15:10,"4,2","1,1",02:20,"7,3",14:40,98,99,Varias,93,Varias
2014-12-06,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,0",02,"0,8","8,1",19:30,"2,8","0,5",23:59,"5,2",12:50,87,99,Varias,73,16:00
2014-12-07,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,6",06,"2,2","9,2",12:00,"3,7","0,3",06:30,"7,1",14:10,90,99,Varias,72,10:30
2014-12-08,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"21,2",35,"0,3","11,1",23:59,"6,8","4,7",Varias,"8,9",12:00,99,99,Varias,93,23:40
2014-12-09,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",99,"0,8","11,1",Varias,"3,2","0,0",21:50,"6,4",14:10,82,99,Varias,67,14:10
2014-12-10,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"2,2",99,"0,0","4,7",Varias,"4,2","0,1",02:30,"8,4",22:50,99,99,Varias,88,00:10
2014-12-11,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,3",13,"1,1","8,3",23:10,"6,6","3,2",21:40,"10,0",13:10,95,99,Varias,87,13:20
2014-12-12,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",17,"2,2","17,2",23:40,"6,1","1,6",08:40,"10,6",13:40,85,99,Varias,66,Varias
2014-12-13,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,5",16,"3,6","14,4",00:10,"9,1","7,5",23:59,"10,7",12:40,71,91,23:59,66,00:00
2014-12-14,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,6",11,"0,0","8,6",03:00,"7,8","6,7",23:00,"8,8",12:20,99,99,Varias,89,03:10
2014-12-15,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,4",04,"0,6","8,3",11:20,"6,2","3,1",21:40,"9,2",13:50,81,99,Varias,64,14:00
2014-12-16,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,3",01,"1,1","10,3",18:40,"6,9","4,1",01:10,"9,7",15:00,99,99,Varias,88,19:20
2014-12-17,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"3,6",36,"1,1","9,2",13:40,"8,5","6,5",07:00,"10,5",13:00,99,99,Varias,92,Varias
2014-12-18,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",34,"0,8","6,4",09:50,"8,8","7,3",18:50,"10,4",13:00,99,99,Varias,99,Varias
2014-12-19,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",32,"1,7","7,2",15:10,"8,6","6,9",08:40,"10,3",13:00,91,99,Varias,86,13:10
2014-12-20,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,3",34,"0,6","5,8",12:00,"8,8","6,1",04:00,"11,5",12:50,99,99,Varias,91,00:00
2014-12-21,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",34,"0,6","5,8",01:30,"6,2","1,2",23:59,"11,3",15:00,86,99,Varias,69,Varias
2014-12-22,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,1",00,"0,0","0,0",Varias,"5,0","-0,8",06:50,"10,8",14:40,94,99,Varias,75,14:10
2014-12-23,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,1",07,"0,0","1,7",19:10,"0,2","-1,4",Varias,"1,8",14:20,99,100,07:00,98,00:00
2014-12-24,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,4",99,"0,0","1,4",Varias,"2,1","-2,4",07:00,"6,6",15:50,99,100,00:00,98,13:00
2014-12-25,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,1",04,"0,8","8,9",22:40,"5,6","1,1",00:50,"10,1",14:50,98,99,Varias,79,23:59
2014-12-26,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"1,4",34,"0,6","6,7",13:30,"6,5","2,5",08:00,"10,5",12:20,93,99,Varias,78,12:00
2014-12-27,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"21,6",34,"1,7","13,9",21:10,"7,8","5,9",00:20,"9,6",13:50,94,99,Varias,77,14:20
2014-12-28,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"6,2",33,"2,2","12,8",01:50,"3,2","-0,8",23:59,"7,3",00:50,95,99,Varias,76,01:00
2014-12-29,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",33,"1,4","8,1",13:10,"-0,4","-3,4",23:50,"2,7",14:10,73,86,Varias,58,14:50
2014-12-30,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",04,"1,1","10,3",10:10,"1,8","-3,5",00:50,"7,0",15:10,72,94,Varias,54,15:10
2014-12-31,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"0,0",07,"0,0","9,2",13:40,"4,5","-2,3",07:40,"11,3",14:40,60,91,00:00,30,13:50
