fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,presMax,horaPresMax,presMin,horaPresMin
2022-10-04,3260B,TOLEDO,TOLEDO,513,"23,0","0,0","13,0",06:50,"33,1",14:30,16,"2,2","5,3",11:30,"10,1",32,58,06:10,17,Varias,"962,1",10,"959,7",16
2022-10-05,3260B,TOLEDO,TOLEDO,513,"22,3","0,0","13,4",05:50,"31,2",15:40,10,"3,6","8,6",08:40,"10,2",49,81,06:30,24,15:40,"963,4",24,"960,3",16
2022-10-06,3260B,TOLEDO,TOLEDO,513,"22,0","0,0","16,0",07:00,"27,9",15:00,14,"3,9","9,7",22:00,"10,4",52,82,Varias,32,16:40,"966,1",10,"962,3",17
2022-10-07,3260B,TOLEDO,TOLEDO,513,"20,0","0,0","13,5",06:50,"26,5",14:50,13,"1,9","8,3",00:10,"10,8",57,87,06:30,33,16:10,"963,7",00,"958,2",17
2022-10-08,3260B,TOLEDO,TOLEDO,513,"20,5","0,0","13,5",06:30,"27,5",14:20,12,"2,2","8,6",21:50,"10,7",54,86,06:30,30,14:50,"960,1",09,"955,8",17
2022-10-09,3260B,TOLEDO,TOLEDO,513,"21,4","1,8","14,6",07:20,"28,2",15:40,08,"1,1","8,6",04:00,"8,8",56,85,06:30,28,16:40,"958,8",10,"954,4",16
2022-10-10,3260B,TOLEDO,TOLEDO,513,"20,3","0,0","15,6",06:00,"25,0",14:40,26,"1,7","7,5",15:00,"1,9",61,91,07:10,38,14:20,"958,7",Varias,"955,2",03
2022-10-11,3260B,TOLEDO,TOLEDO,513,"20,6","5,4","15,1",23:59,"26,1",14:30,04,"2,5","11,7",17:00,"8,0",72,91,22:50,39,14:10,"960,4",22,"957,5",Varias
2022-10-12,3260B,TOLEDO,TOLEDO,513,"18,8","0,0","12,7",07:00,"24,8",16:00,13,"1,7","5,3",12:20,"10,4",66,95,Varias,41,16:10,"963,2",24,"960,0",00
2022-10-13,3260B,TOLEDO,TOLEDO,513,"19,4","0,0","12,1",06:50,"26,7",14:50,32,"1,1","6,4",15:10,"10,5",54,90,06:20,30,15:40,,,,
2022-10-14,3260B,TOLEDO,TOLEDO,513,"21,0","0,0","12,4",06:50,"29,6",15:30,28,"1,4","6,7",14:10,"10,8",46,80,06:40,23,Varias,"964,3",00,"959,1",24
2022-10-15,3260B,TOLEDO,TOLEDO,513,"20,8","0,0","11,6",06:50,"29,9",14:50,29,"2,2","7,8",15:50,"10,6",44,73,06:50,23,14:50,"959,1",00,"953,6",15
2022-10-16,3260B,TOLEDO,TOLEDO,513,"20,8","0,0","13,1",06:50,"28,6",14:30,18,"1,1","8,9",14:00,"9,3",41,67,06:20,25,Varias,"959,1",Varias,"955,3",17
2022-10-17,3260B,TOLEDO,TOLEDO,513,"23,4","0,0","16,7",06:00,"30,0",14:50,27,"1,7","10,6",12:10,"5,2",46,75,05:20,27,14:50,"962,5",22,"958,1",01
2022-10-18,3260B,TOLEDO,TOLEDO,513,"23,4","0,0","15,4",05:40,"31,3",13:30,34,"2,5","8,6",14:20,"9,0",48,84,06:20,27,Varias,"963,2",09,"960,1",24
2022-10-19,3260B,TOLEDO,TOLEDO,513,"24,2","0,0","20,0",00:20,"28,3",12:20,21,"5,3","21,7",14:40,"0,9",36,49,00:00,27,13:40,"960,1",00,"953,7",22
2022-10-20,3260B,TOLEDO,TOLEDO,513,"18,9","3,0","15,5",23:59,"22,3",11:00,26,"5,3","17,2",13:20,"0,0",53,89,22:50,39,00:00,"956,0",23,"953,5",Varias
2022-10-21,3260B,TOLEDO,TOLEDO,513,"18,0","5,4","14,7",06:00,"21,2",12:00,25,"2,8","12,5",10:30,"2,8",72,95,Varias,54,12:40,"957,5",22,"954,6",03
2022-10-22,3260B,TOLEDO,TOLEDO,513,"20,0","0,4","13,8",07:00,"26,1",14:40,33,"3,6","16,1",17:30,"6,9",73,96,06:40,39,15:30,"957,5",08,"951,9",16
2022-10-23,3260B,TOLEDO,TOLEDO,513,"17,5","0,2","15,6",10:00,"19,4",16:00,25,"3,3","12,2",09:10,"2,7",75,89,10:00,61,05:40,"958,0",24,"953,0",01
2022-10-24,3260B,TOLEDO,TOLEDO,513,"18,0","0,0","14,5",07:00,"21,5",10:50,24,"1,4","5,6",10:40,"3,1",76,93,06:50,55,10:40,"960,4",10,"957,3",03
2022-10-25,3260B,TOLEDO,TOLEDO,513,"20,3","0,0","13,5",03:40,"27,1",11:00,24,"3,9","15,0",15:00,"5,0",55,90,03:20,23,11:00,"958,8",23,"955,6",07
2022-10-26,3260B,TOLEDO,TOLEDO,513,"19,6","0,0","12,9",07:00,"26,2",15:00,99,"2,2","6,1",Varias,"3,5",54,80,05:30,36,Varias,"961,3",11,"958,2",04
2022-10-27,3260B,TOLEDO,TOLEDO,513,"25,7","0,0","18,7",08:20,"32,7",14:20,29,"2,2","8,9",14:20,"6,0",29,44,08:10,16,Varias,"962,6",24,"959,1",04
2022-10-28,3260B,TOLEDO,TOLEDO,513,"22,9","0,0","14,5",06:50,"31,3",15:00,09,"2,2","7,5",11:20,"8,2",34,52,07:50,14,14:50,"964,8",09,"960,6",17
2022-10-29,3260B,TOLEDO,TOLEDO,513,"21,8","0,0","14,0",06:00,"29,5",14:50,12,"2,5","8,3",14:20,"9,0",44,75,07:40,17,14:40,"960,9",09,"957,9",Varias
2022-10-30,3260B,TOLEDO,TOLEDO,513,"17,0","0,0","12,3",23:59,"21,7",16:00,31,"1,7","8,3",11:40,"3,9",62,82,23:50,32,00:00,"961,0",11,"958,0",04
2022-10-31,3260B,TOLEDO,TOLEDO,513,"14,6","0,6","10,5",05:00,"18,8",12:00,28,"2,2","6,9",12:10,"0,0",75,92,22:20,59,12:00,"961,8",24,"956,9",Varias
2022-11-01,3260B,TOLEDO,TOLEDO,513,"16,6","0,0","10,2",06:40,"23,0",15:00,32,"1,7","5,6",15:30,"8,2",71,98,07:00,50,14:50,"964,4",11,"961,8",00
2022-11-02,3260B,TOLEDO,TOLEDO,513,"17,2","0,0","10,1",07:00,"24,3",14:30,12,"1,9","4,7",11:30,"7,7",64,94,07:00,41,14:00,"965,0",09,"960,1",24
2022-11-03,3260B,TOLEDO,TOLEDO,513,"15,4","0,2","12,9",22:50,"18,0",13:00,26,"5,3","10,6",11:10,"3,2",69,93,Varias,53,12:10,"961,2",10,"958,6",17
2022-11-04,3260B,TOLEDO,TOLEDO,513,"13,4","0,0","7,9",23:59,"18,8",15:00,35,"3,9","8,9",16:30,"9,3",54,96,05:40,23,16:20,"963,5",22,"959,2",01
2022-11-05,3260B,TOLEDO,TOLEDO,513,"12,2","0,0","3,6",07:20,"20,8",14:40,27,"1,4","5,0",14:20,"9,9",49,82,05:50,23,14:40,"963,6",09,"960,1",17
2022-11-06,3260B,TOLEDO,TOLEDO,513,"11,7","0,0","2,6",07:20,"20,8",15:00,31,"2,5","8,6",12:30,"9,8",55,80,07:00,28,13:40,"961,1",Varias,"958,6",14
2022-11-07,3260B,TOLEDO,TOLEDO,513,"14,8","0,0","7,8",04:20,"21,7",15:30,99,"1,4","5,0",14:30,"6,9",58,84,03:20,41,15:30,"961,2",09,"957,0",16
2022-11-08,3260B,TOLEDO,TOLEDO,513,"13,6","5,2","8,1",06:10,"19,2",10:30,24,"3,1","10,0",11:10,"3,1",69,93,20:40,51,10:20,"957,8",09,"955,9",17
2022-11-09,3260B,TOLEDO,TOLEDO,513,"14,1","1,8","10,4",23:59,"17,8",15:30,31,"1,9","8,6",06:20,"3,5",86,96,Varias,70,15:10,"963,0",24,"957,0",00
2022-11-10,3260B,TOLEDO,TOLEDO,513,"13,0","0,0","7,8",03:20,"18,2",15:00,14,"1,7","5,8",23:59,"5,6",81,100,Varias,48,15:50,"965,8",11,"963,0",00
2022-11-11,3260B,TOLEDO,TOLEDO,513,"11,9","0,0","5,9",07:30,"17,9",14:50,12,"3,3","8,3",15:20,"3,5",82,97,03:40,62,15:10,"965,3",10,"961,0",17
2022-11-12,3260B,TOLEDO,TOLEDO,513,"17,6","1,6","13,3",00:20,"21,9",13:50,13,"5,3","16,7",10:10,"5,9",68,85,04:10,52,13:40,"962,4",00,"959,1",Varias
2022-11-13,3260B,TOLEDO,TOLEDO,513,"15,8","0,0","10,6",07:40,"20,9",15:20,12,"1,7","10,0",01:00,"9,0",76,94,07:40,50,15:30,"961,2",Varias,"958,5",16
2022-11-14,3260B,TOLEDO,TOLEDO,513,"14,4","2,4","9,6",06:20,"19,3",11:20,26,"4,2","12,5",13:20,"3,3",74,97,Varias,57,12:40,"960,1",10,"957,7",24
2022-11-15,3260B,TOLEDO,TOLEDO,513,"15,3","4,0","13,1",06:50,"17,5",13:30,26,"4,2","13,6",14:30,"1,5",87,98,Varias,63,13:30,"957,7",00,"951,7",23
2022-11-16,3260B,TOLEDO,TOLEDO,513,"13,6","2,0","11,4",07:40,"15,8",23:30,26,"3,3","11,1",12:40,"0,0",85,93,15:00,72,12:10,"953,8",09,"951,6",24
2022-11-17,3260B,TOLEDO,TOLEDO,513,"15,6","0,8","12,0",23:59,"19,2",15:00,26,"5,6","19,4",14:10,"2,5",83,91,07:10,64,14:20,"952,7",24,"949,4",15
2022-11-18,3260B,TOLEDO,TOLEDO,513,"11,2","7,8","7,6",23:59,"14,8",12:30,28,"3,1","12,2",10:10,"4,1",74,91,03:50,50,16:10,"957,3",24,"951,8",05
2022-11-19,3260B,TOLEDO,TOLEDO,513,"8,4","0,0","4,0",06:20,"12,8",13:50,34,"4,4","12,8",12:20,"4,3",62,88,06:10,44,13:50,"962,3",22,"957,0",02
2022-11-20,3260B,TOLEDO,TOLEDO,513,"12,2","0,0","7,2",00:10,"17,2",13:50,30,"4,2","11,9",17:00,"7,2",77,89,19:40,62,Varias,"964,3",10,"961,7",Varias
2022-11-21,3260B,TOLEDO,TOLEDO,513,"12,6","1,8","8,2",23:59,"17,0",12:00,26,"8,3","17,2",17:50,"1,8",76,92,13:30,64,19:00,"961,7",00,"951,3",16
2022-11-22,3260B,TOLEDO,TOLEDO,513,"11,0","0,2","6,7",03:40,"15,3",23:59,26,"4,7","13,3",10:50,"0,0",75,88,19:20,66,Varias,"958,7",Varias,"953,9",18
2022-11-23,3260B,TOLEDO,TOLEDO,513,"14,8","0,6","12,2",23:30,"17,4",16:20,26,"4,7","13,9",01:20,"0,9",88,97,11:50,76,00:50,"959,0",24,"952,6",05
2022-11-24,3260B,TOLEDO,TOLEDO,513,"14,4","0,0","9,1",07:00,"19,8",11:50,99,"3,6","11,4",Varias,"4,2",77,96,06:50,61,11:50,"959,6",Varias,"956,5",15
2022-11-25,3260B,TOLEDO,TOLEDO,513,"10,8","0,0","5,7",23:59,"15,8",14:30,01,"3,9","11,9",11:40,"5,9",64,94,Varias,40,14:00,"969,8",24,"959,4",00
2022-11-26,3260B,TOLEDO,TOLEDO,513,"9,4","0,0","2,0",07:20,"16,9",15:00,10,"1,7","5,6",09:30,"8,7",64,94,07:20,41,Varias,"970,1",10,"966,8",24
2022-11-27,3260B,TOLEDO,TOLEDO,513,"9,2","0,8","1,6",08:00,"16,7",14:30,30,"1,1","9,2",23:59,"8,3",70,95,Varias,40,15:10,"966,8",00,"959,6",23
2022-11-28,3260B,TOLEDO,TOLEDO,513,"9,7","0,0","5,0",23:59,"14,4",15:00,34,"2,5","10,3",18:50,"9,1",54,95,02:20,38,13:00,"964,3",10,"960,4",01
2022-11-29,3260B,TOLEDO,TOLEDO,513,"7,8","0,0","1,5",07:40,"14,2",15:00,33,"1,1","6,4",14:00,"8,0",67,89,07:30,47,14:50,"963,7",00,"958,7",24
2022-11-30,3260B,TOLEDO,TOLEDO,513,"7,6","0,0","0,9",07:40,"14,3",15:10,32,"0,6","3,3",14:30,"5,3",70,96,08:00,48,14:30,"958,7",00,"954,0",Varias
2022-12-01,3260B,TOLEDO,TOLEDO,513,"9,0","0,0","3,4",07:00,"14,7",14:40,04,"2,5","6,4",14:50,"8,9",65,93,07:40,43,17:40,"955,4",09,"952,8",Varias
2022-12-02,3260B,TOLEDO,TOLEDO,513,"7,4","0,0","2,0",05:30,"12,7",14:00,08,"2,5","5,8",12:30,"4,9",71,91,23:00,55,14:00,"954,7",00,"950,4",24
2022-12-03,3260B,TOLEDO,TOLEDO,513,"6,6","2,4","-0,2",05:40,"13,3",14:30,29,"1,1","6,4",14:50,"7,3",75,98,05:40,50,14:40,"950,4",00,"946,0",14
2022-12-04,3260B,TOLEDO,TOLEDO,513,"7,6","5,6","5,0",23:20,"10,2",15:50,09,"0,8","5,3",23:59,"1,0",95,100,Varias,84,00:30,"953,7",22,"946,7",01
2022-12-05,3260B,TOLEDO,TOLEDO,513,"8,0","8,6","5,0",03:00,"10,9",18:00,08,"3,1","8,1",08:30,"0,0",98,100,Varias,94,08:00,"953,5",10,"951,4",15
2022-12-06,3260B,TOLEDO,TOLEDO,513,"11,5","0,2","9,3",08:00,"13,7",12:30,10,"1,1","5,8",00:30,"1,2",92,100,08:10,79,15:40,"956,3",21,"953,0",Varias
2022-12-07,3260B,TOLEDO,TOLEDO,513,"11,4","5,8","8,8",03:30,"14,1",14:50,10,"1,7","4,4",23:59,"2,4",93,100,Varias,79,14:30,"955,9",00,"949,1",24
2022-12-08,3260B,TOLEDO,TOLEDO,513,"12,2","7,6","8,7",04:00,"15,8",12:30,21,"3,1","12,8",11:30,"0,9",89,99,08:40,73,13:40,"949,1",00,"940,8",15
2022-12-09,3260B,TOLEDO,TOLEDO,513,"11,2","10,2","9,2",20:40,"13,1",13:40,29,"1,4","8,3",00:10,"0,5",89,100,20:40,82,06:00,"944,2",24,"938,6",Varias
2022-12-10,3260B,TOLEDO,TOLEDO,513,"11,2","8,0","9,0",23:59,"13,3",13:00,30,"5,0","10,0",13:00,"1,8",87,100,Varias,78,12:50,"951,9",Varias,"944,2",00
2022-12-11,3260B,TOLEDO,TOLEDO,513,"9,5","3,4","7,6",06:20,"11,4",19:50,30,"3,1","9,2",19:10,"0,2",98,100,06:20,87,00:10,"951,1",01,"943,1",08
2022-12-12,3260B,TOLEDO,TOLEDO,513,"13,2","8,8","9,4",02:30,"17,1",13:30,24,"4,4","17,5",15:20,"0,1",89,100,02:30,74,13:30,"951,0",03,"944,0",15
2022-12-13,3260B,TOLEDO,TOLEDO,513,"14,8","37,6","13,5",04:30,"16,1",14:30,27,"1,7","13,3",00:10,"0,0",96,100,10:40,79,00:00,"948,1",01,"941,3",19
2022-12-14,3260B,TOLEDO,TOLEDO,513,"14,5","5,4","10,0",23:40,"19,0",14:00,27,"2,8","11,9",01:30,"2,0",85,99,21:40,62,14:00,"947,4",02,"939,8",19
2022-12-15,3260B,TOLEDO,TOLEDO,513,"11,0","0,0","8,4",22:00,"13,7",14:30,30,"2,8","11,1",13:30,"2,5",82,92,09:20,68,14:20,"946,0",Varias,"939,6",05
2022-12-16,3260B,TOLEDO,TOLEDO,513,"9,3","0,4","6,9",07:00,"11,7",12:30,10,"1,9","6,4",14:40,"0,3",88,97,Varias,77,12:30,"953,2",24,"945,8",01
2022-12-17,3260B,TOLEDO,TOLEDO,513,"11,0","0,0","7,6",23:59,"14,3",15:30,26,"0,8","4,4",15:50,"1,5",91,100,Varias,73,15:20,"963,1",23,"953,0",Varias
2022-12-18,3260B,TOLEDO,TOLEDO,513,"7,6","0,2","3,2",06:20,"11,9",16:00,10,"1,1","4,2",11:20,"2,8",96,100,Varias,81,15:30,"967,1",11,"962,8",01
2022-12-19,3260B,TOLEDO,TOLEDO,513,"8,6","0,0","3,1",01:30,"14,1",15:00,10,"1,4","5,0",10:30,"4,8",93,100,Varias,73,14:40,"967,2",10,"963,8",24
2022-12-20,3260B,TOLEDO,TOLEDO,513,"9,0","1,2","4,1",04:50,"14,0",15:00,24,"1,7","7,5",12:00,"0,3",94,100,Varias,77,14:10,"964,1",00,"959,6",15
2022-12-21,3260B,TOLEDO,TOLEDO,513,"12,8","0,0","9,8",07:30,"15,8",14:00,27,"3,9","12,5",14:00,"3,5",87,100,Varias,70,14:00,"967,0",23,"963,5",02
2022-12-22,3260B,TOLEDO,TOLEDO,513,"13,1","0,0","10,4",08:00,"15,8",13:00,30,"2,8","6,9",13:00,"0,7",85,94,07:50,75,13:00,"968,5",11,"966,5",00
2022-12-23,3260B,TOLEDO,TOLEDO,513,"12,1","0,2","9,6",23:59,"14,6",15:40,33,"1,9","5,8",12:50,"0,5",87,96,23:50,77,Varias,"967,6",10,"964,4",24
2022-12-24,3260B,TOLEDO,TOLEDO,513,"8,4","0,0","6,9",08:50,"10,0",15:50,12,"1,7","3,9",16:00,"0,0",99,100,Varias,95,01:20,"964,4",00,"960,6",24
2022-12-25,3260B,TOLEDO,TOLEDO,513,"12,4","0,0","5,3",Varias,"19,6",15:40,22,"2,2","8,9",14:30,"8,2",68,100,Varias,42,13:50,"962,6",24,"958,7",15
2022-12-26,3260B,TOLEDO,TOLEDO,513,"11,6","0,0","4,8",08:00,"18,5",15:00,12,"0,6","5,0",10:10,"8,4",72,96,08:20,48,15:00,"969,3",23,"962,5",Varias
2022-12-27,3260B,TOLEDO,TOLEDO,513,"9,9","0,0","3,0",08:00,"16,8",14:40,10,"1,1","4,2",09:00,"8,4",77,100,08:20,56,16:20,"971,5",10,"968,0",24
2022-12-28,3260B,TOLEDO,TOLEDO,513,"8,6","0,0","1,1",07:40,"16,0",15:00,28,"1,1","5,3",16:20,"8,2",79,100,Varias,60,14:50,"968,0",00,"963,4",24
2022-12-29,3260B,TOLEDO,TOLEDO,513,"11,2","0,0","7,2",06:00,"15,2",14:00,24,"2,8","9,4",15:00,"2,0",76,89,09:20,68,23:50,"963,8",10,"961,7",Varias
2022-12-30,3260B,TOLEDO,TOLEDO,513,"12,8","0,0","8,3",23:59,"17,2",14:30,26,"5,3","11,9",12:20,"4,7",49,73,23:59,37,13:30,"966,4",Varias,"961,9",Varias
2022-12-31,3260B,TOLEDO,TOLEDO,513,"9,8","0,0","2,9",08:00,"16,6",14:50,12,"1,1","5,0",10:20,"7,5",67,96,08:10,42,15:40,"966,6",10,"964,0",15
