fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
2014-04-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"15,6","0,0","9,1",04:50,"22,1",16:30,99,"6,7","15,0",Varias,"11,7","987,8",10,"985,4",17,46
2014-04-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,4","0,0","11,8",05:30,"21,1",13:50,33,"5,8","14,4",13:28,"7,6","987,4",23,"985,0",16,56
2014-04-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,8","0,0","13,2",05:55,"24,3",14:30,30,"5,0","11,4",11:10,"11,9","987,2",00,"983,4",Varias,52
2014-04-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"19,0","0,0","13,6",06:00,"24,4",15:30,30,"5,8","14,4",14:18,"10,6","986,2",Varias,"983,7",Varias,51
2014-05-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,6","0,0","12,9",05:50,"24,3",15:40,32,"6,4","15,0",21:49,"11,6","989,1",23,"985,2",15,53
2014-05-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,4","0,0","12,6",05:30,"20,3",15:50,32,"13,3","22,2",17:54,"12,9","989,2",24,"987,6",03,47
2014-05-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,7","0,0","11,2",06:00,"22,2",13:50,31,"12,5","20,0",16:53,"12,9","989,2",00,"985,7",18,46
2014-05-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,4","0,0","10,1",05:00,"24,8",17:00,30,"6,1","15,0",06:49,"12,9","987,5",01,"982,1",18,35
2014-05-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,4","0,0","8,8",04:50,"28,1",15:50,10,"3,1","9,7",18:53,"13,0","985,7",07,"981,4",19,43
2014-05-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"20,6","0,0","13,7",Varias,"27,6",16:15,13,"3,3","8,3",00:57,"4,8","986,7",08,"983,5",17,54
2014-05-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"22,5","0,0","15,8",Varias,"29,2",Varias,13,"4,2","8,3",00:57,"9,8","989,4",24,"985,3",00,47
2014-05-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"21,2","0,0","14,0",05:00,"28,4",17:30,30,"2,2","11,4",22:59,"9,7","990,8",07,"986,6",17,48
2014-05-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"22,2","0,0","15,0",05:30,"29,4",16:30,29,"6,1","11,4",08:12,"13,3","991,7",08,"988,2",17,41
2014-05-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"22,6","0,0","14,9",04:50,"30,4",15:30,30,"3,9","13,3",23:23,"11,5","990,4",00,"984,8",17,50
2014-05-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"17,9","0,0","13,6",23:59,"22,2",14:30,99,"8,9","15,0",Varias,"9,0","990,1",24,"986,7",03,54
2014-05-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,3","0,0","11,0",06:00,"25,6",15:30,33,"5,0","14,4",17:10,"12,5","990,1",00,"984,4",16,45
2014-05-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,2","0,0","11,8",Varias,"20,6",16:00,32,"9,7","17,5",10:30,"12,7","997,5",24,"988,7",00,41
2014-05-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"16,6","0,0","9,1",06:10,"24,0",17:20,30,"6,1","13,3",23:20,"13,3","998,2",Varias,"993,8",19,37
2014-05-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"18,4","0,0","10,5",05:00,"26,4",17:40,30,"6,7","14,4",18:50,"13,3","995,6",Varias,"988,4",18,36
2014-05-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,"19,3","0,0","11,3",05:20,"27,3",16:30,29,"6,4","16,1",20:00,"12,3","990,7",01,"983,6",18,31
